,text,label
10149,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better.",negative
10150,@USAirways my in-laws flight Cancelled Flighted 4 tonight. U auto rebooked 4 flight on Tuesday that doesn't work. Can you help reFlight Booking Problems them?,negative
10151,"@USAirways @AmericanAir Almost half hour on hold.  My cell phone battery is dying.  Thanks for your loyalty from a ""Platinum"" member",negative
10152,@USAirways Now going on 26 minutes on hold.,negative
10153,@USAirways u guys suck,negative
10154,@USAirways you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!,negative
10155,"@USAirways your customer service is a joke. First a mechanical Cancelled Flightation, now weather. On hold since 5:30 am. No humans. Pls call me!",negative
10156,@USAirways Handled. I found tkt on floor dropped by someone. No way - I’m in wheelchair - to get to podium.,negative
10157,"@USAirways 100 feet from the gate at PHL, but no ground crew. You can't make this up.",negative
10158,"@USAirways why did you Cancelled Flight flight 1773 to phl, while delta flew a flight at the same time, on time? you Cancelled Flighted for no reason",negative
10159,@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed,negative
10160,@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,negative
10161,"@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great.",positive
10162,@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA,negative
10163,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,negative
10164,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,negative
10165,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,negative
10166,@USAirways @nanceebing 4 hour hold times at the moment...and counting. #disgrace,negative
10167,@USAirways I did they are busy,negative
10168,@USAirways Thank you glad to be home. There were lots of delays with the plane and flight crew didn't show up. It was very frustrating.,negative
10169,@USAirways your people are kind and hardworking the infrastructure you have given them is horrid #massivefail #failphone #fail,negative
10170,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,negative
10171,@USAirways but need to confirm please help,neutral
10172,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes,negative
10173,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,negative
10174,@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?,negative
10175,"@USAirways flight today Cancelled Flighted  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!",negative
10176,"@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?",negative
10177,@usairways  my flight has been Cancelled Flightled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY,negative
10178,@USAirways how does it feel to have almost everyone hate you?,negative
10179,@USAirways waiting for you to figure it out. This is unacceptable.,negative
10180,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so.",negative
10181,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight,negative
10182,@USAirways Good grief! Flight Cancelled Flightled. Been on hold since 0400.,negative
10183,@USAirways ANSWER THE BLOODY PHONE!,negative
10184,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.,negative
10185,"@USAirways you got to be ""F""ing kidding me Usairways, 2hours on hold listening to yall selling loans and Valentine Flowers...SMFH",negative
10186,@USAirways one question. Can I book one way tickets with award travel/points,neutral
10187,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,negative
10188,@USAirways Our flight was Cancelled Flightled &amp; chaos abounds. I am in good humour. Please give me free everything to appease me.,negative
10189,"@USAirways, if I rebook on another airline after my flight was Cancelled Flightled, do you reimburse? I need to get home today, not Tuesday.",neutral
10190,@USAirways how do I reserve my seat on the AA flight I transfer to from ORD to EVV?,neutral
10191,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever,negative
10192,@USAirways GF was on hold for 4 hours and call was dropped!!! HELP!!!!! Need a flight!!!,negative
10193,"@USAirways Never heard back, but this would help: Any chance I could bump up my flight time closer to 3pm today? I'm on flight 3960.",negative
10194,@USAirways Good morning.,positive
10195,"@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed.",negative
10196,@USAirways you need to figure your scheduling out! #worstflightexperienceever #getmehome,negative
10197,@USAirways claimed my flight Cancelled Flighted because PHL runway not good but Delta flight at same exact time is taking off on time.,negative
10198,@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.,negative
10199,"@USAirways I’ve been on hold for 36 minutes now, any time you want to answer the phone that would be great.",negative
10200,@USAirways seriously!!!  Flight Cancelled Flighted. Auto rebooked to Tuesday??? Then 3hr 26min on hold for nothing. Renting car. Want refund!!!!,negative
10201,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP,negative
10202,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?,neutral
10203,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message",negative
10204,@USAirways Many thanks for your reply! http://t.co/6CGFv02gzb,positive
10205,@USAirways instead of tweeting your customers apologizing why don't you pick up your phone,negative
10206,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,negative
10207,@USAirways My bags were supposed to be delivered to NYC last night (missing since Thurs) but are not here. Can someone call me?,negative
10208,@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse,negative
10209,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,negative
10210,@USAirways - almost 2 hrs 30 mins on hold - any idea how much longer?,negative
10211,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,negative
10212,@USAirways Ten hrs Late Flightr and still here on Army cots @ airport waiting for 11am flight. #poorlyhandled #usairheads http://t.co/18fMr06mn6,negative
10213,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",negative
10214,@USAirways been on hold 2+ hours trying to reschedule Cancelled Flightled DCA-BOS flight. Can anyone help?,negative
10215,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir,negative
10216,@USAirways @AmericanAir  stranded in North Carolina and trying to figure out options but can't get anyone to talk to,negative
10217,"@USAirways and at this point I don't need sorry, I need a revers agt to pick up the call so maybe we can make the 11:30 flight today",negative
10218,@USAirways sad experience today on 4663.  Family on Southwest direct to MCO. My loyalty to USAir = not vacationing with my boys today.,negative
10219,@USAirways @AmericanAir  is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes,negative
10220,"@USAirways I have LITERALLY been on hold since 3am est.PlatinumEventually hung up &amp; again back on hold. Understand weather, but ridiculous.",negative
10221,"@USAirways job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!",positive
10222,"@USAirways was on hd for 1hr and 3min at 3:00am since my flgt  from DCA to MSY was Cancelled Flightled, still trying to get out. On hold now 50minssss",negative
10223,"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail",negative
10224,@USAirways You are 0 for 3 so far in on-time flights on this vacation.,negative
10225,@USAirways I just got hanged up on trying to get to an agent. Can you help?,negative
10226,@USAirways looks like you lost another customer  when you stranded @41CGQueen at CLT she vows never to fly with you again #smoothtransition,negative
10227,@USAirways @AmericanAir working for me. Tight cx @Mia so they're delaying our flight. Twice. In 20 secs @jabevan221 http://t.co/G3Uy6w28QH,negative
10228,"@USAirways my flight got Cancelled Flightled to Charlotte. Been on hold for an hour, pls pick up!",negative
10229,@USAirways now on hold for 2 hrs 20 min. This is ridiculous,negative
10230,"@USAirways why don't you hire people to deal with the call volume, this is absolute garbage #incompetent",negative
10231,@USAirways unfortunately patience won't get me to my boat that leaves at 4 pm. I was on hold watching all flights fill up.,negative
10232,@USAirways not happy!! Trying to get home on Cancelled Flighted flight&amp; been on hold for 2 hours. Help!! This is just crazy...,negative
10233,"@USAirways wow.. Flight Cancelled Flightled, slept on the floor at the airport and now flight delayed",negative
10234,@USAirways @jtrexsocial i fell asleep from a call i placed midght.. guess what still on hold 7 am,negative
10235,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,negative
10236,@USAirways 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers,negative
10237,@USAirways once again your company actualy put people in weird situations.Your hostel voucher was fake.Snow is ok but no lies please,negative
10238,"@USAirways truly been the worst experience this weekend. Delayed, rerouted 3x, now not boarding A 715 flight and says flight is ""on time""",negative
10239,"@USAirways OK, I guess the weather has been rough but I have been trying to sort out missing air-miles for days. Any suggestions?",negative
10240,"@USAirways - what a disaster! Flight 3739, missed passenger count by 5 since it was done manually!!  Really???",negative
10241,@USAirways ever think about hiring more agents? Come on now. Don't you think 4 hour holds is a little ridiculous? Get a clue,negative
10242,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.,negative
10243,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,negative
10244,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,negative
10245,@USAirways We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.,negative
10246,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails.,negative
10247,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless,negative
10248,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.,negative
10249,"@USAirways worst experience with you. Cancelled Flightled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??",negative
10250,@USAirways worst experience ever!!!!,negative
10251,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old,negative
10252,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change",negative
10253,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!",negative
10254,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!,negative
10255,@USAirways flight to Des Moines Cancelled Flightled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold,negative
10256,@USAirways now on hold for 90 minutes,negative
10257,@USAirways now on hold for 75 minutes.,negative
10258,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!,negative
10259,@USAirways claims flight Cancelled Flighted due to weather at destination but Delta has not Cancelled Flighted flight on same route.,negative
10260,@USAirways @AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char,neutral
10261,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,negative
10262,@USAirways @jtrexsocial exactly! How? I've been disconnected 3 times!!!!,negative
10263,@USAirways 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule,negative
10264,@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting,negative
10265,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted,negative
10266,@USAirways on hold 2.5 hrs trying to reschedule our flight. Can anyone there please help us?,negative
10267,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",negative
10268,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,negative
10269,@USAirways 2 hours on hold. Still no answer. Horrible.,negative
10270,"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!",negative
10271,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable",negative
10272,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?,negative
10273,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?,negative
10274,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,negative
10275,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,negative
10276,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,negative
10277,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?,negative
10278,@USAirways I think it's ok.,neutral
10279,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?,negative
10280,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!",negative
10281,@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,negative
10282,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!,negative
10283,@USAirways thanks! http://t.co/pD7R1lL6Re,positive
10284,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,negative
10285,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",negative
10286,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,negative
10287,@USAirways who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,negative
10288,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,negative
10289,@USAirways tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home 😠,negative
10290,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.,negative
10291,"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty.",neutral
10292,@USAirways Hooray! I've now been on hold for over an hour. I've never loved Southwest more.,negative
10293,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.,negative
10294,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview,negative
10295,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?,negative
10296,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,negative
10297,@USAirways so how about some help with suggested time I could call to avoid such long wait time,negative
10298,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,negative
10299,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working,negative
10300,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!,negative
10301,@USAirways download jeokoo the American app for air travelers,neutral
10302,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",negative
10303,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?,negative
10304,"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously",negative
10305,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways 💁,negative
10306,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here.",negative
10307,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,negative
10308,@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!,negative
10309,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again,negative
10310,@USAirways HELLO?! It's been FOUR HOURS since plane landed!   Flt 630 phx to JFK.  3 hrs on Tarmac waiting 4 gate. Plus an hour no bags yet,negative
10311,“@USAirways: @ch_mom Please reach out to our crewmember for assistance. Our apologies for the long wait.” #generic,negative
10312,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,negative
10313,@USAirways I better get a free flight,negative
10314,@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,negative
10315,@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.,negative
10316,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.,negative
10317,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,negative
10318,@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .,negative
10319,@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?,negative
10320,@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM,negative
10321,@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,negative
10322,"@USAirways keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback",negative
10323,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,negative
10324,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,negative
10325,"@USAirways I intend to..very much. My 4,000 followers will as well.",neutral
10326,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain",negative
10327,@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?,negative
10328,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,negative
10329,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!,positive
10330,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.",negative
10331,@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!,negative
10332,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,negative
10333,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,negative
10334,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,negative
10335,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city",negative
10336,@USAirways in a few weeks,neutral
10337,@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.,negative
10338,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?,negative
10339,@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,negative
10340,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.,negative
10341,@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,negative
10342,"@USAirways its fine. 

Just wondering where my money went...",negative
10343,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,negative
10344,"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!",negative
10345,"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed.",negative
10346,"@USAirways My wife, sick 3yr-old-twins, and I have been waiting in line now for 2hrs to see an agent! Phone agent said nothing til Tuesday!",negative
10347,"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable",negative
10348,@USAirways Cancelled Flightled flight 1796 baggage held hostage at CHL. No communication.,negative
10349,@USAirways Delays due to faulty engine light. Great work guys. Coming up on 2 hrs sitting on the plane #WorstAirlineInAmerica,negative
10350,@USAirways yes - tells me the only way to mod plans is to call the 4322 number.,neutral
10351,@USAirways Can I book award travel on Etihad with Dividend Miles?,neutral
10352,@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!,negative
10353,@USAirways 3hr30min right now...  any end in sight?,negative
10354,"@USAirways I have fam thats supposed to fly 2/22 that are currently in the hosp.3 trys to speak to a human, yr phone sys cuts off. pls hlp!",negative
10355,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,negative
10356,@USAirways what's going on with passengers diverted to CLT on FLL to PHL flight that left at 830 tonight?,neutral
10357,@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time,negative
10358,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service,negative
10359,@USAirways been sitting on the tarmac for 90 mins now bc engine is broken. How are u going to compensate passengers #WorstAirline,negative
10360,@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space,negative
10361,@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault,negative
10362,@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS,negative
10363,@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm,negative
10364,"@USAirways Yep, except this delay was due to a hasty and unwise decision to pushback other plane before the plows were done. #fail.",negative
10365,@USAirways by far the worst airline in history. I'll never ever fly your garbage again,negative
10366,@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV,negative
10367,@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,negative
10368,"@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication",negative
10369,@USAirways flight 837 passengers stuck on plane in Philly. Where is the gangway?  We can't hear the pilot,negative
10370,@USAirways 2 hours and counting waiting to get into a gate in Philadelphia. Just icing on the cake for a miserable flight experience,negative
10371,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??",negative
10372,"@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm.",negative
10373,"@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in",negative
10374,@USAirways @AmericanAir how do I get thru on hold over 3 hours ?,negative
10375,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.,negative
10376,@USAirways how do I change flights . 3 hours is crazy please help,negative
10377,@USAirways how do I get thru on hold 3 hours 5 minutes . Is this normal ? My call is lost,negative
10378,"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up",negative
10379,@USAirways please help on hold 3 hours can't change flights I'm stuck here,negative
10380,@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights,negative
10381,@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4,neutral
10382,"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",negative
10383,@USAirways depart from where? It departed PHX and was due to land at DCA around 8pm.,negative
10384,"@USAirways Can't stress enough how awful the agent was for flight 5283. Knew 11 ppl from delayed flight were on way in mins, no compassion.",negative
10385,@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?,negative
10386,@USAirways And cherry on top-flight 880 was on runway after we landed ON TIME for 45 mins. Still didn't get half the luggage.,negative
10387,@USAirways likelihood of PHL to BDL actually leaving tonight? 2 hour delay so far!,negative
10388,@USAirways My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather,negative
10389,@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again,negative
10390,@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :),positive
10391,@USAirways understood. It simply feels as if the staff is not being entirely truthful about the situation.,negative
10392,"@USAirways #not happy, wife 40th Bday trip. would like to be fully compensated for both flights",negative
10393,"@USAirways delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com",negative
10394,@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.,negative
10395,@USAirways First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!,positive
10396,@USAirways so far no call back,negative
10397,@USAirways Oh well. I'll get to Cancun eventually.,positive
10398,@USAirways standing in line with 100 people all looking to do the same,negative
10399,"@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable",negative
10400,@USAirways can I at least get a response?  I tried the gate person (sent me the wrong way to cust srvc ) Cust Srvc (when I found them),negative
10401,@USAirways That's clever. Its clear you need more agents. 94 min hold and counting. Flex workforces are highly possible in 2015,negative
10402,@USAirways hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage,negative
10403,@USAirways can I get an update on flight 680 to DCA?,neutral
10404,@USAirways you can send my luggage to my house👋,negative
10405,"@USAirways Eyyyy! Cancelled Flightlations, Flight Booking Problemss, reFlight Booking Problemss, but y'all got me on the same flight out tonight (not tomorrow) &amp; the FC upgrade. Thx!",positive
10406,@USAirways thanks for letting me know of the 12 hour delay and 2 hours on hold ?,negative
10407,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,negative
10408,@USAirways From here on out when I can at all I'm flying @Delta. Since when is a plane getting stuck in a drift for 2 hours a weather issue?,negative
10409,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,negative
10410,@USAirways Never mind that you could have told the gate I was on my way - you could delay 10 mins but not 15?,negative
10411,@USAirways  and now I'm going to miss my G'ma's Memorial because I didn't #FlyDelta.,negative
10412,"@USAirways @usairways -Really? U land me in Philly 1.5 hours before my flight, wait 1.5 hours behind a plane you got stuck,",negative
10413,@USAirways Your app and website are trash AF.,negative
10414,@USAirways not best pleased with service so far. On our third gate and still no guarantee that it's the correct one :(,negative
10415,@USAirways Don't want to clog your already-crowded line with a special meal request. Can someone DM me to sort out? #vegetarianproblems :),neutral
10416,@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?,neutral
10417,@USAirways I'm on flight 623 from DIA to Ontario tomorrow morning. no access to the airport via taxi or shuttle. What should I do?,neutral
10418,@USAirways how about an update with real information?still waiting on Tarmac in Philadelphia.,negative
10419,@usairways you mean 10:30pm. I'd be in vegas by now if I'd been allowed on my original flight.,negative
10420,"@USAirways Bravo handling MSP to PHX # 2023 today. Delayed, Late Flightr Cancelled Flightled. Missed surprise 60th bday which was reason for trip.Never again",negative
10421,"@USAirways well, depending on the policy will make the determination as to which airline is selected to travel.",neutral
10422,@USAirways Still waiting for another crew member. #cabinfever,negative
10423,@USAirways Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?,negative
10424,@USAirways JUST LANDED flight 545. Any chance of making flight 5530 Phoenix to AUS,neutral
10425,"@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home",negative
10426,@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,negative
